samID	pca1.A	pca1.B	ICI.score	subtype
HNSC-A6HZ-01	13.6095834559464	1.78328445504342	11.826299000903	C
HNSC-5630-01	8.60679454167004	0.50825136920651	8.09854317246353	C
HNSC-7435-01	9.01451974705239	-0.396809462531764	9.41132920958415	C
HNSC-7438-01	4.55240694594184	-0.991627812399583	5.54403475834143	C
HNSC-7429-01	5.99159916080578	-3.94735871627577	9.93895787708155	C
HNSC-4223-01	15.6565633126806	-5.79057585497933	21.4471391676599	C
HNSC-6959-01	5.4309422457896	1.75078678228095	3.68015546350865	C
HNSC-6515-01	21.2130317097661	-2.79792747205421	24.0109591818203	C
HNSC-5430-01	10.7423350364778	-6.68538871444729	17.4277237509251	C
HNSC-5444-01	19.3301958731588	-1.59860067744578	20.9287965506045	C
HNSC-4740-01	18.3255467261207	1.30800458998727	17.0175421361335	C
HNSC-A460-01	12.8061459141825	-4.9498867265986	17.7560326407811	C
HNSC-5443-01	11.7060295620763	-7.22460748440357	18.9306370464799	C
HNSC-7388-01	10.7679587223208	-0.602254550161194	11.370213272482	C
HNSC-6961-01	3.75758735174644	-0.336441372089509	4.09402872383595	C
HNSC-6871-01	8.35700121311512	-5.60292897888549	13.9599301920006	C
HNSC-4728-01	21.6495822437128	-1.36017401192821	23.009756255641	C
HNSC-7085-01	17.8743889245171	1.54362378954032	16.3307651349768	C
HNSC-5243-01	9.84241808749791	-4.25825219576795	14.1006702832659	C
HNSC-A7JJ-01	10.6833891013254	0.478205230103377	10.205183871222	C
HNSC-8224-01	10.3168588896482	-4.05323013964235	14.3700890292905	C
HNSC-A6DG-01	8.15455730945172	1.96773940304101	6.18681790641071	C
HNSC-7371-01	11.8759039363658	0.271630230631968	11.6042737057339	C
HNSC-A6DB-01	12.7412330746691	0.625760115792595	12.1154729588765	C
HNSC-6989-01	17.6061124108608	-0.831156954068934	18.4372693649298	C
HNSC-6224-01	11.6499037873787	-2.96996529266889	14.6198690800476	C
HNSC-5329-01	6.03711541613157	0.283394626196157	5.75372078993541	C
HNSC-6825-01	15.6783794553542	1.65653065530349	14.0218488000507	C
HNSC-A464-01	4.91698406233012	-0.606359219898558	5.52334328222868	C
HNSC-6470-01	20.17216434851	-5.65280376844741	25.8249681169574	C
HNSC-5359-01	19.8654285286811	2.05886549858242	17.8065630300987	C
HNSC-7248-01	7.56648237064242	0.103166123103376	7.46331624753904	C
HNSC-A92M-01	7.73266273670223	-2.65365696755225	10.3863197042545	C
HNSC-5625-01	10.787596583146	-1.35480876983352	12.1424053529796	C
HNSC-5330-01	18.8191945417536	-2.56728660351952	21.3864811452731	C
HNSC-7399-01	16.2709048410816	-4.29585096438984	20.5667558054714	C
HNSC-5333-01	19.6553090181969	-3.98478200059805	23.6400910187949	C
HNSC-7433-01	14.8970607606923	2.3088831619592	12.5881775987331	C
HNSC-8314-01	19.0834344639882	-3.18380381568022	22.2672382796684	C
HNSC-AA3K-01	8.60588489053662	-8.42981991032646	17.0357048008631	C
HNSC-A4AQ-01	16.3642253475425	-6.24512606952352	22.609351417066	C
HNSC-A45T-01	11.9796490394177	1.07413747693482	10.9055115624829	C
HNSC-6221-01	7.08962077845923	-12.1302355163554	19.2198562948146	C
HNSC-A7H4-01	6.98681814200267	-0.287304526703975	7.27412266870664	C
HNSC-7392-01	13.4377821097954	0.00738971112694174	13.4303923986684	C
HNSC-7382-01	27.1060249404807	-3.88600350252369	30.9920284430044	C
HNSC-7397-01	7.42662894929805	0.0107192160001005	7.41590973329795	C
HNSC-7090-01	8.58215292245409	1.23162015917436	7.35053276327973	C
HNSC-4733-01	18.8742952723932	-2.7903379436586	21.6646332160518	C
HNSC-A6EM-01	5.90955067712046	-2.91451008688205	8.82406076400251	C
HNSC-A7HL-01	12.7400373927737	-4.68868822263293	17.4287256154066	C
HNSC-A7JD-01	3.02351361955799	-3.63898197032914	6.66249558988713	C
HNSC-5334-01	10.8707971826755	-0.33467252552981	11.2054697082053	C
HNSC-7386-01	12.7039678964156	-0.557621039377985	13.2615889357935	C
HNSC-7848-01	9.16419364249067	0.703542032982829	8.46065160950784	C
HNSC-A6K0-01	18.3655125372259	-1.16264054590119	19.5281530831271	C
HNSC-6481-01	24.2222082477357	-4.31303787119914	28.5352461189348	C
HNSC-7394-01	12.2495001599564	1.42583285140922	10.8236673085472	C
HNSC-6019-01	18.8152974728274	-1.25702455203475	20.0723220248622	C
HNSC-A45W-01	8.82251427364861	-3.03013557243257	11.8526498460812	C
HNSC-4217-01	20.3945281932266	0.998686197689563	19.3958419955371	C
HNSC-5374-01	11.7376184507874	-4.5736994423985	16.3113178931859	C
HNSC-5358-01	22.4118853701876	0.603203426920423	21.8086819432672	C
HNSC-4077-01	8.11403947374594	-0.397630718264524	8.51167019201046	C
HNSC-7404-01	14.0577202616957	-2.72676175238255	16.7844820140782	C
HNSC-6227-01	3.26327161629016	3.57799549541832	-0.314723879128153	C
HNSC-6943-01	17.5543241383319	-0.654019611234439	18.2083437495663	C
HNSC-A7JO-01	13.3319710332106	0.326920487037981	13.0050505461726	C
HNSC-7377-01	18.514224665942	0.456758153025362	18.0574665129166	C
HNSC-5325-01	15.9805833866736	0.207022603173075	15.7735607835006	C
HNSC-6488-01	14.999504561214	1.94558187884795	13.053922682366	C
HNSC-8635-01	5.69429343380847	0.441528051348168	5.25276538246031	C
HNSC-4735-01	16.2666052103822	-6.38049503063853	22.6471002410208	C
HNSC-A5Q5-01	20.1725841079635	-5.87537006710147	26.0479541750649	C
HNSC-7591-01	13.8714377044254	-7.26254241891752	21.1339801233429	C
HNSC-7418-01	3.74712610694953	-1.64584403167038	5.39297013861992	C
HNSC-6484-01	13.7417434793977	-0.541182923181985	14.2829264025797	C
HNSC-4736-01	18.3987996905215	-0.340247569291078	18.7390472598126	C
HNSC-A76A-01	16.8302963216134	-4.71994175359617	21.5502380752096	C
HNSC-A7J9-01	5.21224187829258	-0.837844333437133	6.05008621172971	C
HNSC-7254-01	18.5478014196918	-4.2029290814771	22.7507305011689	C
HNSC-A5QE-01	13.3925079598408	-2.5785107083589	15.9710186681997	C
HNSC-6467-01	18.5864980405797	-7.35971286074193	25.9462109013216	C
HNSC-7376-01	29.2124064194499	-2.11014054000098	31.3225469594509	C
HNSC-8596-01	17.049054721907	-0.969844113287707	18.0188988351947	C
HNSC-6474-01	8.26662338015614	0.411655718296708	7.85496766185943	C
HNSC-5431-01	10.2416882765653	-3.02906703804233	13.2707553146076	C
HNSC-6996-01	17.4487092616842	1.86636003714217	15.582349224542	C
HNSC-6826-01	15.871357317115	0.445395548787214	15.4259617683278	C
HNSC-6222-01	13.9358514387222	0.10376910993904	13.8320823287831	C
HNSC-7097-01	8.91956769304068	0.486658176927878	8.4329095161128	C
HNSC-6017-01	23.6522849194478	-4.026103273044	27.6783881924918	C
HNSC-A8Z9-01	8.33129505881038	-1.16852433074956	9.49981938955995	C
HNSC-6939-01	14.7071896226783	-3.79725559372668	18.504445216405	C
HNSC-6018-01	8.79212299081454	-1.52424132673728	10.3163643175518	C
HNSC-4078-01	9.06636284114987	-4.45063292169783	13.5169957628477	C
HNSC-7238-01	9.67442057430338	1.21534563003918	8.45907494426419	C
HNSC-5971-01	23.1873814025682	-5.48871556298637	28.6760969655546	C
HNSC-6824-01	18.9314207303748	-2.36538692142741	21.2968076518022	C
HNSC-6942-01	11.232550695333	-1.81809742229734	13.0506481176304	C
HNSC-5363-01	5.28598835561297	-4.29926709349811	9.58525544911108	C
HNSC-7104-01	7.72569036874027	-0.27353542073522	7.99922578947549	C
HNSC-5370-01	20.3535117976429	0.793961041251198	19.5595507563917	C
HNSC-5559-01	27.9028014229901	-9.25174868184557	37.1545501048357	C
HNSC-4225-01	10.7788965099499	-5.57404520926192	16.3529417192118	C
HNSC-5153-01	14.6232959920753	-5.23973211273168	19.8630281048069	C
HNSC-6016-01	12.6800026017617	-1.80080973375053	14.4808123355122	C
HNSC-A6JZ-01	14.7451980681119	-2.80488164739373	17.5500797155056	C
HNSC-6477-01	7.39058990505783	3.2906457187653	4.09994418629253	C
HNSC-5248-01	19.8547322027029	-6.39529998944333	26.2500321921462	C
HNSC-A461-01	11.9134241319308	-1.85456340307853	13.7679875350094	C
HNSC-6487-01	22.5249580642977	-10.2756772442241	32.8006353085218	C
HNSC-7383-01	12.9857217781899	-0.948493160142643	13.9342149383325	C
HNSC-7178-01	11.9877528568334	-1.8528744028042	13.8406272596376	C
HNSC-7374-01	7.38414078639875	-2.70268653389757	10.0868273202963	C
HNSC-6022-01	14.9080513155391	-1.45437030270445	16.3624216182435	C
HNSC-5360-01	20.8696865733573	-1.3503719078731	22.2200584812304	C
