genes,cor.cor,p.value
ABCC3,-0.234732074797712,1.64259993749259e-09
ANKRD40,0.0246353658217829,0.532591028001539
LUC7L3,-0.226667830993369,5.99537953147565e-09
WFIKKN2,-0.0153898639898884,0.696673117011536
TOB1,-0.153151818099711,9.53816294185569e-05
SPAG9,0.142980877178412,0.000272513541703547
NME1,-0.182384496056394,3.18465802439004e-06
NME2,-0.125040954836386,0.0014752635326586
NME1-NME2,-0.256132797189395,4.17688571772671e-11
MBTD1,-0.0737498251544033,0.0614182207943115
UTP18,-0.123085847348982,0.00175159231265598
CA10,-0.0447711115328965,0.256574345275424
KIF2B,0.0429303284122866,0.276668108066735
TOM1L1,-0.141137986108448,0.000327242375328005
COX11,-0.140725880556407,0.000340810208939589
STXBP4,0.118904260459666,0.00250846795463914
HLF,-0.00494288811221603,0.90037035201968
MMD,0.0969741401034507,0.013818330387279
TMEM100,0.106631419448552,0.00675940734460804
PCTP,-0.266013950059999,6.8107526770186e-12
ANKFN1,-0.127368437891721,0.00119877815724903
NOG,0.148708528792188,0.000152141903960731
C17orf67,0.0382085449253057,0.332997437495723
DGKE,0.0723676221568609,0.066457770851554
TRIM25,-0.0194714044237364,0.62186022022667
COIL,-0.293171223968748,3.12921491318266e-14
SCPEP1,0.297836422469299,1.16856754362398e-14
AKAP1,-0.361168816846794,2.82226439575548e-21
MSI2,0.0136622366089439,0.729304171483295
CCDC182,0.0530197067981731,0.179006374680136
MRPS23,-0.134045275467936,0.00064848103818379
CUEDC1,-0.100528671417285,0.0106908477901707
VEZF1,0.0726170132459855,0.0655241579386262
RP11-159D12.5,0.0155967299740962,0.692801758163856
SRSF1,-0.145152186116454,0.000219036110054134
DYNLL2,-0.260191313197775,2.00133447626793e-11
OR4D1,-0.0136690560774602,0.729174354013767
OR4D2,0.0552754043860901,0.161190547084403
EPX,-0.0326935088371886,0.407513163967218
MKS1,-0.28232752154858,2.88264799623024e-13
LPO,-0.0264171157354571,0.50336430485433
MPO,0.113925138868464,0.00379267807876821
BZRAP1,-0.0381107128630565,0.334237672065817
SUPT4H1,-0.00332195470347931,0.932946540130503
RNF43,-0.291557069800992,4.38157631435307e-14
HSF5,-0.0244897198086806,0.535017447440366
MTMR4,-0.0496827644356225,0.207981402216828
SEPT4,0.363285820897936,1.59227873044043e-21
C17orf47,0.186819169795664,1.80764393149944e-06
TEX14,0.236299252729517,1.27008356594847e-09
RAD51C,-0.0565335146788297,0.151852457014812
PPM1E,-0.0378317161743292,0.337790858285246
TRIM37,0.00510444433681647,0.897131773074532
SKA2,-0.0456849092744479,0.246984349130969
PRR11,-0.188316985627565,1.48837659824297e-06
CTD-2510F5.6,NA,NA
SMG8,-0.0852943073988782,0.0304438639635299
GDPD1,-0.134128294554661,0.000643430616282032
YPEL2,0.158486810784435,5.35219344130791e-05
DHX40,-0.0500551178256012,0.204589466165555
CLTC,-0.00540054918519109,0.891200487913378
PTRH2,-0.25332177911451,6.9013883694109e-11
VMP1,0.191694834201794,9.54769636323363e-07
TUBD1,-0.0354681457993745,0.368857885765376
RPS6KB1,0.0688555761954592,0.0808045822256715
RP11-178C3.1,0.0553045384769862,0.160969518898061
RNFT1,-0.0253281946254912,0.521125300075311
HEATR6,-0.0397829772180515,0.313446530013396
AC025048.1,0.19716297785454,4.5756736244485e-07
CA4,0.00131034500157286,0.973524475034826
USP32,0.159270483802284,4.9088863346771e-05
C17orf64,0.024021107405164,0.542861934643972
APPBP2,0.116996624232707,0.0029443291980074
PPM1D,0.0198650341169725,0.614831861434703
BCAS3,-0.0251226312368446,0.52451392499604
TBX2,0.314291698140081,3.12987850316707e-16
TBX4,-0.0345491823270178,0.381400913572043
NACA2,0.00745596708470609,0.850213304728271
BRIP1,-0.030420718604236,0.440902621668116
INTS2,0.0298418697264988,0.449649855038273
MED13,0.076317541439664,0.0528942341831444
EFCAB3,0.0979890597506664,0.0128520752756838
METTL2A,-0.160114900274705,4.47018632393368e-05
TLK2,-0.119912894054047,0.00230261541479115
MRC2,0.418952195123537,9.25524098418398e-29
MARCH10,0.138249635037234,0.00043403372836984
TANC2,0.314571949674759,2.9368840367867e-16
CYB561,-0.177714289544093,5.69826547373372e-06
ACE,-0.057650420922618,0.143911999103863
CTD-2501B8.1,NA,NA
KCNH6,-0.0279289462611719,0.479244446346659
DCAF7,-0.14313964155571,0.000268223057620407
TACO1,-0.183622004608534,2.72283113818628e-06
MAP3K3,0.336215375367939,1.75113220947286e-18
LIMD2,0.319257085217771,1.00333144376299e-16
STRADA,0.181146399422169,3.72118020057331e-06
RP11-51F16.8,NA,NA
CCDC47,-0.198751587568988,3.68083933175369e-07
DDX42,-0.212070718413499,5.53480284367718e-08
FTSJ3,-0.164264648694214,2.80238318513185e-05
PSMC5,-0.221461539677652,1.34836567375647e-08
SMARCD2,-0.347114064067743,1.1332373450798e-19
CSH2,0.0201226806900928,0.610250489028882
GH2,-0.00487037550858766,0.901824491437093
CSH1,-0.00235516524754523,0.952433308158181
CSHL1,0.0191968618441665,0.626782746155307
GH1,0.0388347079930645,0.325129761634582
CD79B,0.0913344264232805,0.0204410634436351
SCN4A,0.0911171905863223,0.0207438027051086
PRR29,0.209654203822318,7.87882576220092e-08
ICAM2,0.202262609093818,2.26119338768896e-07
ERN1,0.0916862152777149,0.0199589634765308
TEX2,-0.144282451066511,0.000239153732877258
PECAM1,0.503864850961548,9.23327777456991e-43
MILR1,0.409877052260622,1.74499374767122e-27
POLG2,-0.157248114911641,6.13087018763014e-05
DDX5,-0.0618674762292966,0.116770750536825
CEP95,-0.212307157331171,5.34563718432192e-08
SMURF2,0.112992854598396,0.00409089978150732
LRRC37A3,-0.172929906783138,1.01837619861032e-05
GNA13,0.231377441848407,2.83119273166588e-09
RGS9,0.0625269083122368,0.112915497525145
AXIN2,-0.245840878835737,2.54998861509367e-10
CTD-2535L24.2,-0.0583884205793751,0.138842205344802
CEP112,0.100939114743527,0.0103736112457794
APOH,0.00205590139884955,0.958471621641384
PRKCA,-0.0429147589062894,0.27684250494006
CACNG5,-0.0157114676043084,0.690657958082864
CACNG4,0.0358700225860135,0.363454029125151
CACNG1,0.0445674770210899,0.258746102563397
HELZ,0.120418833894537,0.00220528069756306
PSMD12,-0.0849591700236975,0.0311045788328013
PITPNC1,0.108592643207892,0.00580530261152068
NOL11,-0.195661106744704,5.61172638836048e-07
BPTF,0.0334784120468515,0.396341016432995
C17orf58,-0.117168570963419,0.0029023869876271
KPNA2,-0.119075175602455,0.00247244451843294
AMZ2,-0.157292381556034,6.10128923728169e-05
ARSG,0.0356310651216373,0.366661200515761
SLC16A6,0.295574926670128,1.88799870995247e-14
WIPI1,-0.0524478584787811,0.183746798376313
PRKAR1A,0.126437270581457,0.00130309578388387
FAM20A,0.659043684641513,1.77366395422852e-81
ABCA8,0.212683797574226,5.05714487968548e-08
ABCA9,0.237158539047672,1.10217388888055e-09
ABCA6,0.317249276730112,1.5934789818971e-16
ABCA10,0.12480694098116,0.00150608501138039
ABCA5,0.0566825903861392,0.150773779680003
MAP2K6,-0.0550007388404673,0.16328557336424
KCNJ16,0.00435740066852789,0.912120597470953
KCNJ2,0.210992686840076,6.482485387515e-08
SOX9,-0.216140173840442,3.02502875843766e-08
SLC39A11,-0.228621518831018,4.40054103804765e-09
SSTR2,0.136308503055234,0.000523170283850362
COG1,-0.260089096031114,2.0390849906434e-11
FAM104A,-0.0320897652510177,0.41623280799871
C17orf80,-0.0901669723050752,0.0221143061300512
CPSF4L,-0.0472799520938526,0.230850900552816
CDC42EP4,-0.0741682027737146,0.0599565646933802
SDK2,0.0342168079759391,0.386001089671291
RPL38,-0.312070283835143,5.17113481455348e-16
TTYH2,0.36846671902127,3.8529919233345e-22
DNAI2,0.0224262948064603,0.569979716717805
KIF19,0.0648472355082556,0.100140642826864
BTBD17,-0.02185884596585,0.579781559789929
GPR142,0.0669570124790323,0.0895487105667491
GPRC5C,-0.138399830727419,0.000427762756916499
CD300A,0.62468882149776,5.47262220316207e-71
CD300LB,0.535973513937851,3.60253553378728e-49
CD300C,0.613405056767189,8.01698999357016e-68
CD300LD,0.000362841773624189,0.992667541052488
CD300E,0.654859495181069,3.98085846697423e-80
RAB37,0.0657881145338763,0.0953000095560994
CD300LF,0.534376530233138,7.79526333639057e-49
SLC9A3R1,-0.105935960128213,0.0071301117045178
NAT9,-0.265582834133486,7.38328661733322e-12
TMEM104,0.0631434546986284,0.109402171281152
GRIN2C,0.0681317835707985,0.0840528301822492
FDXR,-0.0212883483530521,0.589714851296272
FADS6,0.0262739796139352,0.505680599202046
USH1G,0.0497912211899431,0.206989248112572
OTOP2,0.044267169343554,0.261972012747412
OTOP3,0.10988171740247,0.00524602581348772
HID1,-0.0160653356877198,0.684061795243178
CDR2L,0.221041432762215,1.43825626935219e-08
ICT1,-0.142380325763765,0.000289330312923248
KCTD2,-0.0932575081498995,0.0179245444937466
ATP5H,-0.299934938536924,7.45880597286477e-15
SLC16A5,-0.151874423934888,0.000109229200779167
ARMC7,-0.112363259538393,0.00430414124744331
NT5C,-0.171862663043246,1.15674907116387e-05
HN1,-0.226080008904891,6.5764223284319e-09
SUMO2,-0.198441784662713,3.84094223438581e-07
NUP85,-0.244215377860127,3.36844955848679e-10
GGA3,-0.148614450994046,0.000153632005503424
MRPS7,-0.0789023925694796,0.0453331967782187
MIF4GD,-0.0265748876582434,0.500817659053209
SLC25A19,-0.122065060828285,0.00191402866077848
GRB2,0.00699783506846984,0.859318058421728
KIAA0195,-0.172231830951957,1.10697444672007e-05
CASKIN2,-0.0802284559476251,0.0418210657395443
TSEN54,-0.308566740181906,1.13182241114322e-15
LLGL2,-0.219295968470058,1.87799063070489e-08
RECQL5,-0.292402589602032,3.67423730329755e-14
SMIM5,0.0224430713973638,0.569691129730978
SMIM6,-0.0943854311503599,0.0165782034633757
SAP30BP,-0.174033840971831,8.91913948142589e-06
ITGB4,-0.0607482250230787,0.123549452110419
GALK1,0.0334735834812525,0.396409176316695
H3F3B,-0.116071520542295,0.00317960563066406
UNK,-0.0827620854177727,0.0357473742369691
UNC13D,0.0238167402582945,0.546300816431246
WBP2,-0.0889609609867076,0.0239663653921981
TRIM47,0.0348075000357555,0.377848993138365
TRIM65,-0.162121395706124,3.57182672350068e-05
MRPL38,-0.117428070440321,0.00284011785457649
RP11-552F3.12,-0.00306671120708225,0.938087856464575
FBF1,-0.194716282222304,6.37542989827579e-07
ACOX1,-0.230613167946393,3.20132880193065e-09
TEN1,-0.0240672283643946,0.542087348940989
TEN1-CDK3,-0.19917376977198,3.47297226101303e-07
CDK3,-0.197826842451084,4.17882842428397e-07
EVPL,-0.272575649695183,1.95802645579024e-12
SRP68,-0.147289214294893,0.000176133322599635
ZACN,0.0163017859394892,0.679667648885612
GALR2,0.0665649690482301,0.0914457622260507
EXOC7,-0.0387964653576456,0.325606788544022
FOXJ1,0.0143010277282504,0.717178019355659
RNF157,-0.191623717003131,9.63814723493699e-07
UBALD2,-0.12993366539002,0.000949895238610022
QRICH2,-0.0827861922727345,0.0356933968282542
PRPSAP1,-0.126087239703332,0.00134442516684285
SPHK1,0.507402281770532,1.96042104318313e-43
UBE2O,-0.175591502684336,7.38685091296986e-06
AANAT,0.137392544348847,0.000471488190692403
RHBDF2,0.135788598630904,0.000549783084861351
CYGB,0.320744858725257,7.10554417673865e-17
PRCD,0.169631201295593,1.50608456693759e-05
ST6GALNAC2,0.0756902949666165,0.0548797047608781
ST6GALNAC1,-0.0898621046446532,0.0225703562610341
MXRA7,0.249103606456205,1.44963678090955e-10
JMJD6,-0.0768966562056692,0.0511146420096008
METTL23,-0.249014523135995,1.47232186521256e-10
RP11-318A15.7,NA,NA
SRSF2,-0.208215046230735,9.70361778919722e-08
MFSD11,-0.0518646320387905,0.18867644138178
MGAT5B,-0.000149042632493115,0.996988048727702
SEC14L1,0.366266150555908,7.06168288263755e-22
SEPT9,-0.105106309207859,0.00759609066024567
TNRC6C,-0.0359359776656273,0.362571904757169
TMC6,-0.0210946765144915,0.593104697762906
TMC8,0.0453732238447676,0.250226828433147
C17orf99,-0.0071686010612458,0.855922065854617
SYNGR2,-0.0282752573991473,0.473809327981687
TK1,-0.0306480189179078,0.437494575217009
AFMID,-0.193227677451661,7.78512091799804e-07
BIRC5,-0.0823533318909205,0.0366732370748733
TMEM235,-0.00557200808839774,0.887768742344993
SOCS3,0.65099201306825,6.75778152232667e-79
PGS1,0.13386367967374,0.000659656808717154
DNAH17,0.157266492414591,6.1185731103805e-05
CYTH1,0.0881284348840255,0.0253218499916548
USP36,-0.232544207779114,2.34501349621394e-09
TIMP2,0.403541366844081,1.28616079448439e-26
KIAA1731NL,0.206936867408706,1.16613382508647e-07
LGALS3BP,-0.14341209653255,0.000261007069856539
CANT1,-0.0401443733805639,0.309067383328357
C1QTNF1,0.05653216734798,0.151862232651557
ENGASE,-0.265879797613094,6.98409282124737e-12
RBFOX3,-0.00672666251583052,0.864716132579534
ENPP7,0.0613210562744608,0.120042796382837
CBX2,-0.091779558367083,0.0198327181127283
CBX8,-0.182396930055891,3.1796653460252e-06
CBX4,-0.0326896458323535,0.407568608288133
TBC1D16,-0.108701846285445,0.00575592476910404
CCDC40,0.0413218083008335,0.29508114529507
GAA,0.0807733484706813,0.0404460063269541
EIF4A3,-0.00460817247949769,0.907085316752676
CARD14,-0.100907967907702,0.01039738860245
SGSH,-0.117983664573032,0.00271087100287472
SLC26A11,0.0130850001587214,0.740320338491225
RNF213,0.235875397659219,1.36182271773685e-09
ENDOV,-0.0314134317247518,0.426130136629149
NPTX1,-0.0102549059313538,0.79506310804675
RPTOR,-0.0692719153458387,0.0789826824815378
CHMP6,-0.063583776696164,0.106946247057461
BAIAP2,-0.00770056030399853,0.845360412208481
AATK,-0.00741572464313371,0.851012289337027
CEP131,-0.224323459889376,8.65727331401045e-09
ENTHD2,-0.246383597705213,2.32263986982756e-10
C17orf89,-0.139889873181906,0.000369962257824239
SLC38A10,-0.11613418487039,0.00316314436073901
TMEM105,-0.280478990775429,4.16917587721445e-13
BAHCC1,0.0219292413066254,0.578561308764025
ACTG1,-0.0683590572782062,0.0830217010468953
FSCN2,-0.0337795818881816,0.392103675240986
C17orf70,-0.0887046417060469,0.0243768436124659
NPLOC4,0.0472142891675539,0.231499954930914
TSPAN10,0.0232805695687898,0.555373825505218
PDE6G,0.312907092338999,4.28211920791191e-16
OXLD1,-0.120207751739245,0.0022454228148245
CCDC137,-0.248692978032773,1.55711881268662e-10
ARL16,-0.200481252090473,2.89848718176821e-07
HGS,-0.127785513734363,0.00115459723310822
MRPL12,-0.188512496126652,1.45092963667527e-06
SLC25A10,NA,NA
GCGR,-0.0707847851343215,0.072641137321596
FAM195B,0.0457474258941089,0.246337536756516
PPP1R27,0.0947222001003785,0.0161937881304294
P4HB,-0.0177468899866607,0.653052225207474
ARHGDIA,-0.123184688623902,0.0017365549562054
ALYREF,-0.133129528994208,0.000706683935280032
ANAPC11,0.039000952148771,0.323061358240084
NPB,0.186362155503105,1.91748101968124e-06
PCYT2,-0.183517209038224,2.75930938517312e-06
SIRT7,-0.0859384173692292,0.0292077432531589
MAFG,-0.0689032634228536,0.0805941919228228
PYCR1,-0.0969411934009306,0.0138507422008543
MYADML2,-0.0835494512334364,0.0340199001866519
NOTUM,-0.0232920780361408,0.555178312194765
ASPSCR1,-0.142036001120168,0.000299404675304913
STRA13,0.0112140294121709,0.776382614201692
LRRC45,-0.229612244833371,3.75777342436223e-09
RAC3,0.0320619358425743,0.416637368768017
DCXR,-0.104845755787991,0.00774795211540039
RFNG,-0.155589668040296,7.34196212967159e-05
GPS1,-0.100719462771804,0.01054232779353
DUS1L,-0.281136837225848,3.65725439631906e-13
FASN,-0.0858305060753665,0.0294117821844666
CCDC57,-0.156229806255199,6.84993995019914e-05
SLC16A3,0.179172328884079,4.75938583618667e-06
CSNK1D,-0.188526962335601,1.44819506885382e-06
CD7,0.233302746215715,2.07355269350457e-09
SECTM1,0.26420461050333,9.54753396874097e-12
TEX19,-0.0153456881150578,0.697500865466813
UTS2R,-0.0879560737038458,0.025610606806008
OGFOD3,-0.112458614374472,0.00427121187369721
HEXDC,-0.184161381748338,2.54226665968816e-06
C17orf62,0.164425916006119,2.75134910724275e-05
NARF,-0.0952949191704259,0.0155579684879185
FOXK2,-0.196989736556527,4.68505685371492e-07
WDR45B,-0.108827206921066,0.00569970711616055
RAB40B,-0.216258509955066,2.97181976641949e-08
FN3KRP,-0.220963759264663,1.45550054340556e-08
FN3K,-0.20553728241726,1.42418144508605e-07
TBCD,-0.0427000116685608,0.279255553657712
ZNF750,0.147788592316566,0.000167313854121386
B3GNTL1,-0.144424600334144,0.00023575160381938
METRNL,0.176392992278989,6.6997393208754e-06
RP11-683L23.1,-0.108864302443737,0.00568316671813052
USP14,0.0658613329921527,0.0949312951068311
THOC1,-0.0619397502466288,0.116343246225145
COLEC12,0.436549932928936,2.39716869411788e-31
CETN1,0.0294825086288039,0.455129333063661
CLUL1,0.157938754384338,5.68442149765024e-05
TYMS,0.0179498467049175,0.649348299789518
ENOSF1,-0.0617000347232769,0.117765903855865
YES1,0.00892806828016001,0.821097731619931
ADCYAP1,0.117353828460128,0.00285780740541218
METTL4,0.124971039101882,0.00148441069504524
NDC80,-0.0884651302460864,0.0247658851132175
SMCHD1,0.309115424736316,1.00184630920675e-15
EMILIN2,0.552129750526698,1.15396923654984e-52
LPIN2,0.0931624964973585,0.018042201407724
MYOM1,0.0788244255939388,0.0455471943111727
MYL12A,0.0281434939422194,0.475873272141132
MYL12B,-0.0541730288996427,0.169722821553982
TGIF1,-0.219595669023401,1.79419131449749e-08
DLGAP1,-0.0359620090078651,0.362224113806569
C18orf42,-0.0628732220361566,0.110931302436424
ZBTB14,-0.0959953871141849,0.0148101979890573
EPB41L3,0.34595462340434,1.52423435981141e-19
TMEM200C,0.172742689094855,1.04145060205439e-05
L3MBTL4,-0.0423063043201943,0.283716486597713
ARHGAP28,0.292303794847957,3.75072059365274e-14
LAMA1,0.338209718915546,1.06966851871709e-18
LRRC30,-0.00235516524754523,0.952433308158181
PTPRM,0.434219237328511,5.38385109422178e-31
RAB12,0.213531234573688,4.46202756026463e-08
MTCL1,0.0495676109716425,0.209038578126154
NDUFV2,0.0496259336889272,0.208502657181966
ANKRD12,0.220847484732541,1.48168965530157e-08
TWSG1,0.304559131220202,2.73757177852733e-15
RALBP1,-0.089385077455519,0.0233003014786065
PPP4R1,0.206501055514254,1.24121448409901e-07
RAB31,0.573730932439661,1.20537404426118e-57
TXNDC2,0.123950597610135,0.00162398630047781
VAPA,0.0826001164511843,0.0361118413607774
APCDD1,-0.035796058111281,0.364444868154095
NAPG,0.113794111709476,0.00383336520256698
PIEZO2,0.34859976810568,7.73710162166679e-20
GNAL,0.0425305995046834,0.281169225678377
CHMP1B,-0.0365374213162863,0.354589642976045
MPPE1,0.0179469405813853,0.649401275340757
IMPA2,-0.0773930383829503,0.0496293541511151
ANKRD62,0.150868756936854,0.000121440004706251
CIDEA,0.115932134415548,0.00321650059675396
TUBB6,0.472725742815195,3.64706010648042e-37
AFG3L2,-0.164762213330692,2.64774769284365e-05
SLMO1,-0.146685262161832,0.000187382327511746
SPIRE1,0.122716257729854,0.00180888478125432
PSMG2,-0.177635131445549,5.75399866498275e-06
CEP76,0.0318622795898266,0.419546584031136
PTPN2,-0.0136563668946894,0.729415915343074
SEH1L,-0.0131491033183022,0.739094299455504
CEP192,0.138127846662363,0.000439181389093168
LDLRAD4,0.0109034897538233,0.782417338639886
FAM210A,0.0815218308246258,0.038619677472203
RNMT,0.0448360357743534,0.255884592217759
MC5R,0.0285688250486269,0.469228587506726
MC2R,0.0520413955542323,0.187172202950615
ZNF519,0.0886985664080066,0.0243866460934704
POTEC,NA,NA
ANKRD30B,-0.0354317488805164,0.369349749150169
AP005242.1,0.108427141559074,0.00588086321066386
ROCK1,0.243871731644328,3.57171447764694e-10
GREB1L,0.156909971767446,6.36134366417297e-05
ESCO1,0.124193436888439,0.00158971934261954
SNRPD1,-0.106777776074399,0.00668363118887698
ABHD3,-0.0103961700224731,0.79230410453643
MIB1,0.245426079715444,2.73823128685949e-10
GATA6,-0.269201064476606,3.73319937837602e-12
CTAGE1,0.011085353018371,0.778881574872324
RBBP8,0.00862736831190867,0.827026475616675
CABLES1,-0.0178411836931391,0.651330312954697
TMEM241,0.0560313526661001,0.155529140038547
RIOK3,0.0322553347451802,0.413830682463196
C18orf8,0.109948046885548,0.00521860792461545
NPC1,0.318542693853879,1.18331533245669e-16
ANKRD29,-0.0215466788034012,0.585207202920608
LAMA3,0.119104517907335,0.00246630780944199
TTC39C,0.0893228074744673,0.0233970793739535
CABYR,0.0601047553098536,0.127583111801994
OSBPL1A,0.0490176903433444,0.214140745785873
IMPACT,-0.00262870868211794,0.94691633472913
HRH4,0.333675170093049,3.26384878360922e-18
ZNF521,0.42243872105446,2.92377217363251e-29
SS18,0.139072430455069,0.000400701871355627
PSMA8,0.0974455420480441,0.013361845495058
TAF4B,-0.0274618939140349,0.486627967812919
KCTD1,0.0411960457235495,0.296554517947963
AQP4,0.013109816282339,0.739845626264039
CHST9,-0.0425780208567829,0.280632663474325
CDH2,0.431775452870727,1.24915031912538e-30
DSC3,-0.0590920510242355,0.134137395942319
DSC2,0.0214558619599909,0.586790059281246
DSC1,0.123637910421441,0.0016691082773487
DSG1,-0.0287147813128555,0.466960256780405
DSG4,-0.179899790832062,4.34813425721134e-06
DSG3,0.0266929804162003,0.498915954728765
DSG2,-0.129139937893695,0.00102126910799207
TTR,-0.0414725397669902,0.293321705793185
B4GALT6,-0.0201256775173808,0.610197289641891
SLC25A52,0.120084095071876,0.0022692481234125
TRAPPC8,0.137834004428487,0.000451836296950815
RNF125,0.152074474270995,0.000106942257641387
RNF138,0.0305014814712714,0.43968996161316
GAREM,0.0653293866664558,0.097636189620496
MEP1B,0.0382697053884703,0.332223602951017
KLHL14,0.0598990224171198,0.128894107463326
CCDC178,0.177116933001597,6.13191332591671e-06
ASXL3,0.106031567804647,0.00707809266995664
NOL4,-0.0782713327165961,0.0470897898843479
DTNA,0.0670573791562864,0.0890681658319858
MAPRE2,0.192635483419006,8.42542604433729e-07
ZNF397,0.0927802129211101,0.0185224458768176
ZSCAN30,0.161565909915689,3.8017292053259e-05
ZNF24,0.177955851143572,5.5313573566865e-06
ZNF396,-0.00855016958393633,0.828550165038934
RP11-322E11.6,-0.0494943119912801,0.209713525298941
INO80C,-0.106741331190271,0.00670242895111485
GALNT1,0.038456217308552,0.329870918633619
C18orf21,-0.15245030338081,0.000102767217021739
RPRD1A,0.132474775246625,0.000751228166852695
SLC39A6,0.296586158165429,1.52428558723743e-14
ELP2,0.0801774153978233,0.041951867337629
MOCOS,0.0890060303257637,0.0238948114784742
FHOD3,-0.0187535620683249,0.634766117440155
TPGS2,0.0656952645061133,0.0957692295471304
KIAA1328,0.146346882901887,0.000193975857622321
CELF4,-0.0462630990233801,0.241047416137338
PIK3C3,0.247140504693841,2.03825170245284e-10
RIT2,0.118364075886721,0.00262549369976692
SYT4,0.0035431717724011,0.928492859645023
SETBP1,0.242860733662849,4.2414657394007e-10
SLC14A2,-0.0112349997236356,0.775975578123608
SLC14A1,-0.029739380569832,0.451208777526455
SIGLEC15,0.0587832218975527,0.136187002596
EPG5,0.265072544720531,8.12195121897895e-12
PSTPIP2,0.0321396572104846,0.415508099559799
ATP5A1,-0.00170030598705613,0.965649613218119
HAUS1,0.0291713481336706,0.459904005500979
C18orf25,0.265302815688352,7.78008866522353e-12
RNF165,0.109926816332509,0.00522736967734171
LOXHD1,0.175859530527901,7.14991503622452e-06
ST8SIA5,0.0706581194746703,0.0731556200056094
PIAS2,0.205378500846277,1.4567212506712e-07
KATNAL2,0.0583256561154638,0.139267962298114
TCEB3CL2,0.0412964521360152,0.295377811222353
TCEB3CL,NA,NA
RP11-49K24.9,-0.011324763262716,0.774233952817598
TCEB3C,-0.0386121189796882,0.327912635439462
TCEB3B,0.178152798150619,5.39874147721533e-06
HDHD2,0.0661733171336068,0.0933729643340464
IER3IP1,NA,NA
SKOR2,0.0129330804635851,0.743228583467798
SMAD2,0.245193455785361,2.84965534752567e-10
ZBTB7C,-0.0508790643449508,0.197226824697045
CTIF,0.292790449067625,3.38849101763259e-14
SMAD7,0.00737693142427027,0.851782645162866
DYM,0.148311263479268,0.000158527993746818
C18orf32,0.147939546669185,0.000164730545167428
RPL17-C18orf32,0.0436624201442265,0.268552091233921
RPL17,0.021383355864011,0.58805519458678
LIPG,0.0927226229620786,0.0185957522920431
ACAA2,-0.163732184819073,2.97733617744703e-05
RP11-886H22.1,-0.00569703320771852,0.885267686674498
MYO5B,-0.115188586198072,0.00341997250689703
CFAP53,0.0863013927562043,0.0285303223655834
MBD1,0.083765573366751,0.0335583722968808
CXXC1,0.0296477781546212,0.452604684583643
SKA1,0.0192701282763065,0.625467449928138
MAPK4,0.00168127069731622,0.96603394000054
MRO,0.211239702122261,6.25238558659702e-08
ME2,0.0979018156108885,0.0129327274797212
ELAC1,0.0370509782882949,0.347862137528269
RP11-729L2.2,-0.042926470188062,0.276711317774719
SMAD4,0.224445775950472,8.49374347828083e-09
MEX3C,0.115276857808748,0.00339522006115296
DCC,0.271655145505825,2.33698137278357e-12
AC011155.1,0.207451569427062,1.08310123344625e-07
MBD2,0.0673668793403199,0.0875993506352739
POLI,0.124946958992767,0.00148757317663809
STARD6,0.175417218028276,7.54491712615764e-06
C18orf54,0.244456593276473,3.23254924118669e-10
DYNAP,0.0684601789381785,0.082566216020185
RAB27B,0.185025747911385,2.27659207666424e-06
CCDC68,0.142230222536052,0.000293682490577193
TCF4,0.421234761946901,4.35931850111005e-29
TXNL1,0.000764690862761024,0.984547552709924
WDR7,0.382122890809786,8.07226937372433e-24
BOD1L2,NA,NA
ST8SIA3,0.043349324512415,0.27200290442472
ONECUT2,0.0652239012405913,0.0981798042069985
FECH,0.294628422236141,2.30491724087343e-14
NARS,-0.0493495609072741,0.211051034431288
ATP8B1,-0.158222808396976,5.50987023548597e-05
NEDD4L,-0.149588755071548,0.000138842681182758
ALPK2,0.603575826444547,3.62438208447404e-65
MALT1,0.216612939711997,2.81781689145894e-08
ZNF532,0.348492711383458,7.95336630918572e-20
SEC11C,0.15544336549555,7.45900250097205e-05
GRP,-0.0286281746297127,0.46830549303522
RAX,0.0112891116474573,0.774925543452347
CPLX4,0.123450360405262,0.00169672165744812
LMAN1,0.28287977810137,2.58036688561437e-13
CCBE1,0.285931308014651,1.39287812091178e-13
PMAIP1,0.120682487119568,0.00215606294566935
MC4R,-0.00991074119676687,0.801795575159723
CDH20,0.141738140670079,0.000308383021802602
RNF152,0.320631378576172,7.29552264869878e-17
PIGN,0.0775259757845686,0.0492377631527901
KIAA1468,0.0896586629838804,0.022879200933082
TNFRSF11A,-0.122820332604908,0.00179258008638309
ZCCHC2,0.16606074735251,2.28141519194301e-05
PHLPP1,-0.0839128837674682,0.0332468628077348
BCL2,0.0766742871621516,0.0517919652679348
KDSR,0.158854322777375,5.13978429392442e-05
VPS4B,0.0477530681629269,0.226212439459353
SERPINB5,0.108308168407591,0.00593572615471657
SERPINB12,0.0747687727374362,0.0579088069658858
SERPINB13,0.11715144356044,0.00290654026738302
SERPINB4,0.124330455090713,0.00157067906924236
SERPINB3,0.134052103549804,0.000648064271363726
SERPINB11,0.123450360405262,0.00169672165744812
SERPINB7,0.194296664565103,6.7457891214084e-07
SERPINB2,0.313892269711827,3.42666541710965e-16
SERPINB10,0.0863071581347313,0.0285196722975526
HMSD,0.195383890568753,5.82616826368881e-07
SERPINB8,0.285277357478587,1.59064250143908e-13
CDH7,-0.0662132396052076,0.0931750417191738
CDH19,0.0849145736825485,0.0311934182746225
