"","myAUC","avg_diff","power","avg_logFC","pct.1","pct.2","cluster","gene"
"TRAPPC8",0.966,2.31076870922693,0.932,2.31076870922693,0.978,0.116,"OO","TRAPPC8"
"ENSMFAG00000030799",0.966,2.30040905707995,0.932,2.30040905707995,0.964,0.065,"OO","ENSMFAG00000030799"
"ULK4",0.966,2.29945468118159,0.932,2.29945468118159,0.967,0.089,"OO","ULK4"
"HCCS",0.966,2.27875165809604,0.932,2.27875165809604,0.983,0.123,"OO","HCCS"
"BRCA1",0.966,2.23387267642433,0.932,2.23387267642433,0.974,0.081,"OO","BRCA1"
"FBXO25",0.966,2.2160748190116,0.932,2.2160748190116,0.976,0.075,"OO","FBXO25"
"ENSMFAG00000008982",0.966,1.81354251157674,0.932,1.81354251157674,0.986,0.177,"OO","ENSMFAG00000008982"
"BARD1",0.966,1.55943442189343,0.932,1.55943442189343,0.962,0.055,"OO","BARD1"
"LGALS4",0.965,3.52247326249272,0.93,3.52247326249272,0.935,0.015,"OO","LGALS4"
"SHC4",0.965,3.46553184482897,0.93,3.46553184482897,0.94,0.016,"OO","SHC4"
"ENSMFAG00000037702",0.965,3.01834412824873,0.93,3.01834412824873,0.947,0.029,"OO","ENSMFAG00000037702"
"CCNB1",0.965,2.89248454985776,0.93,2.89248454985776,0.945,0.044,"OO","CCNB1"
"PRKD2",0.965,2.86849805785001,0.93,2.86849805785001,0.957,0.054,"OO","PRKD2"
"PMM2",0.965,2.71543245284399,0.93,2.71543245284399,0.964,0.115,"OO","PMM2"
"MTMR3",0.965,2.65703227042308,0.93,2.65703227042308,0.988,0.139,"OO","MTMR3"
"SMC4",0.965,2.33090988569138,0.93,2.33090988569138,1,0.27,"OO","SMC4"
"GTF3A",0.965,2.19847998757283,0.93,2.19847998757283,0.993,0.209,"OO","GTF3A"
"KIAA1143",0.965,2.1748271411147,0.93,2.1748271411147,0.99,0.243,"OO","KIAA1143"
"CENPJ",0.965,2.16780140063619,0.93,2.16780140063619,0.986,0.115,"OO","CENPJ"
"HOOK1",0.965,2.07292502704304,0.93,2.07292502704304,0.959,0.037,"OO","HOOK1"
"PLA2G12A",0.965,1.99116000298378,0.93,1.99116000298378,0.988,0.188,"OO","PLA2G12A"
"NUP85",0.965,1.92942270693784,0.93,1.92942270693784,0.983,0.178,"OO","NUP85"
"CNOT11",0.965,1.83764414134279,0.93,1.83764414134279,0.964,0.07,"OO","CNOT11"
"PFDN2",0.965,1.72575237593912,0.93,1.72575237593912,1,0.458,"OO","PFDN2"
"ABHD10",0.965,1.67261422503521,0.93,1.67261422503521,0.964,0.06,"OO","ABHD10"
"SHTN1",0.965,1.6374594675111,0.93,1.6374594675111,0.981,0.119,"OO","SHTN1"
"C12orf45",0.965,1.22100018010109,0.93,1.22100018010109,0.995,0.37,"OO","C12orf45"
"CNTNAP2",0.965,0.575084041254068,0.93,0.575084041254068,0.95,0.031,"OO","CNTNAP2"
"FOXR1",0.964,3.9623495182295,0.928,3.9623495182295,0.931,0.013,"OO","FOXR1"
"RIPOR3",0.964,3.35165519734202,0.928,3.35165519734202,0.938,0.022,"OO","RIPOR3"
"GFRA3",0.964,3.12381110892708,0.928,3.12381110892708,0.933,0.016,"OO","GFRA3"
"SPOCK1",0.964,2.72334657910215,0.928,2.72334657910215,0.938,0.015,"OO","SPOCK1"
"ETFA",0.964,2.41053083523726,0.928,2.41053083523726,0.993,0.299,"OO","ETFA"
"ENSMFAG00000038788",0.964,2.06358191572965,0.928,2.06358191572965,0.978,0.135,"OO","ENSMFAG00000038788"
"FXR1",0.964,2.00257171918056,0.928,2.00257171918056,0.995,0.376,"OO","FXR1"
"POP5",0.964,1.82343063454048,0.928,1.82343063454048,0.99,0.284,"OO","POP5"
"DDX10",0.964,1.20889434590203,0.928,1.20889434590203,0.988,0.139,"OO","DDX10"
"ENSMFAG00000035644",0.964,1.18208204897013,0.928,1.18208204897013,0.967,0.087,"OO","ENSMFAG00000035644"
"IGF2",0.963,3.70354653826846,0.926,3.70354653826846,0.935,0.037,"OO","IGF2"
"ARHGDIG",0.963,3.58424582024814,0.926,3.58424582024814,0.931,0.012,"OO","ARHGDIG"
"DCDC2C",0.963,3.43307978351266,0.926,3.43307978351266,0.928,0.003,"OO","DCDC2C"
"ZNF560",0.963,3.38853694798095,0.926,3.38853694798095,0.928,0.006,"OO","ZNF560"
"CENPQ",0.963,3.10902254084605,0.926,3.10902254084605,0.935,0.013,"OO","CENPQ"
"ENSMFAG00000044484",0.963,2.87240436325007,0.926,2.87240436325007,0.933,0.015,"OO","ENSMFAG00000044484"
"CHRNE",0.963,2.79123345724718,0.926,2.79123345724718,0.943,0.023,"OO","CHRNE"
"MND1",0.963,2.55072391392983,0.926,2.55072391392983,0.943,0.045,"OO","MND1"
"TESC",0.963,2.23585798340443,0.926,2.23585798340443,0.976,0.215,"OO","TESC"
"MSL3",0.963,1.93849199337331,0.926,1.93849199337331,0.99,0.177,"OO","MSL3"
"IWS1",0.963,1.86035253397313,0.926,1.86035253397313,0.986,0.167,"OO","IWS1"
"RBBP5",0.963,1.80090867632005,0.926,1.80090867632005,0.974,0.127,"OO","RBBP5"
"GPATCH11",0.963,1.60854527950756,0.926,1.60854527950756,0.99,0.172,"OO","GPATCH11"
"CLGN",0.963,1.4138705372522,0.926,1.4138705372522,0.94,0.031,"OO","CLGN"
"ABCF2",0.962,3.54120879914931,0.924,3.54120879914931,0.964,0.063,"OO","ABCF2"
"ADAD2",0.962,3.40172529935476,0.924,3.40172529935476,0.928,0.008,"OO","ADAD2"
"CCDC121",0.962,2.79596776420561,0.924,2.79596776420561,0.931,0.007,"OO","CCDC121"
"APOO",0.962,2.42148174853595,0.924,2.42148174853595,0.969,0.129,"OO","APOO"
"UBE3D",0.962,2.33319519881181,0.924,2.33319519881181,0.955,0.045,"OO","UBE3D"
"SCFD1",0.962,2.27467142036596,0.924,2.27467142036596,0.99,0.253,"OO","SCFD1"
"PLCE1",0.962,2.20854111835675,0.924,2.20854111835675,0.957,0.045,"OO","PLCE1"
"AKIP1",0.962,2.18947818866297,0.924,2.18947818866297,0.971,0.105,"OO","AKIP1"
"ENSMFAG00000041885",0.962,2.01328961149291,0.924,2.01328961149291,0.962,0.05,"OO","ENSMFAG00000041885"
"NSUN6",0.962,2.00494119359237,0.924,2.00494119359237,0.964,0.08,"OO","NSUN6"
"RBBP7",0.962,1.87018665928375,0.924,1.87018665928375,1,0.672,"OO","RBBP7"
"ENSMFAG00000001234",0.962,1.8370765415314,0.924,1.8370765415314,0.983,0.201,"OO","ENSMFAG00000001234"
"CDK7",0.962,1.81327619395006,0.924,1.81327619395006,0.995,0.402,"OO","CDK7"
"PIK3R3",0.962,1.61703379426918,0.924,1.61703379426918,0.957,0.048,"OO","PIK3R3"
"UBAP2",0.962,1.6055588535202,0.924,1.6055588535202,0.981,0.138,"OO","UBAP2"
"ZCWPW1",0.962,1.49923722141343,0.924,1.49923722141343,0.983,0.143,"OO","ZCWPW1"
"GMNN",0.962,1.46362853804516,0.924,1.46362853804516,0.993,0.275,"OO","GMNN"
"GSKIP",0.962,1.46301987640157,0.924,1.46301987640157,0.978,0.136,"OO","GSKIP"
"OSBP2",0.961,3.60576492881248,0.922,3.60576492881248,0.923,0.004,"OO","OSBP2"
"ENSMFAG00000038812",0.961,3.42899000289405,0.922,3.42899000289405,0.926,0.004,"OO","ENSMFAG00000038812"
"RIMKLA",0.961,3.22309941703123,0.922,3.22309941703123,0.923,0.004,"OO","RIMKLA"
"SYCE1",0.961,3.21844831595556,0.922,3.21844831595556,0.923,0.005,"OO","SYCE1"
"CSMD1",0.961,2.84650719908436,0.922,2.84650719908436,0.931,0.01,"OO","CSMD1"
"ANKRD6",0.961,2.81264297600172,0.922,2.81264297600172,0.94,0.025,"OO","ANKRD6"
"CCDC77",0.961,2.64157685829913,0.922,2.64157685829913,0.943,0.038,"OO","CCDC77"
"MIS18A",0.961,2.05526779790767,0.922,2.05526779790767,0.981,0.189,"OO","MIS18A"
"HIRIP3",0.961,2.02665632693814,0.922,2.02665632693814,0.971,0.106,"OO","HIRIP3"
"SYTL3",0.961,1.94226634652061,0.922,1.94226634652061,0.967,0.054,"OO","SYTL3"
"CDKN3",0.961,1.88552647219817,0.922,1.88552647219817,0.945,0.052,"OO","CDKN3"
"TPX2",0.961,1.85799121112092,0.922,1.85799121112092,0.947,0.067,"OO","TPX2"
"RAD51C",0.961,1.69654991979449,0.922,1.69654991979449,0.978,0.128,"OO","RAD51C"
"STRBP",0.961,1.50285863587392,0.922,1.50285863587392,0.955,0.075,"OO","STRBP"
"IQUB",0.961,1.30686500003602,0.922,1.30686500003602,0.94,0.037,"OO","IQUB"
"CATSPERG",0.961,1.01370533893828,0.922,1.01370533893828,0.935,0.029,"OO","CATSPERG"
"HIPK4",0.96,3.7689217299824,0.92,3.7689217299824,0.923,0.008,"OO","HIPK4"
"ATP2C2",0.96,3.6868316085896,0.92,3.6868316085896,0.926,0.017,"OO","ATP2C2"
"PIR",0.96,3.15823232349172,0.92,3.15823232349172,0.943,0.055,"OO","PIR"
"DTX2",0.96,2.97549276979918,0.92,2.97549276979918,0.952,0.077,"OO","DTX2"
"EGFL6",0.96,2.76044249764541,0.92,2.76044249764541,0.931,0.02,"OO","EGFL6"
"ADCY3",0.96,2.63756001883158,0.92,2.63756001883158,0.943,0.061,"OO","ADCY3"
"GNPDA2",0.96,2.46230477499975,0.92,2.46230477499975,0.978,0.14,"OO","GNPDA2"
"CCDC112",0.96,2.22187825229553,0.92,2.22187825229553,0.969,0.089,"OO","CCDC112"
"TNFRSF19",0.96,2.18260953720798,0.92,2.18260953720798,0.947,0.048,"OO","TNFRSF19"
"PSMA7",0.96,2.12456997629603,0.92,2.12456997629603,1,0.708,"OO","PSMA7"
"GIPC2",0.96,2.09374041879028,0.92,2.09374041879028,0.935,0.024,"OO","GIPC2"
"WDR41",0.96,2.08600655952339,0.92,2.08600655952339,0.974,0.107,"OO","WDR41"
"APBA2",0.96,2.05415986066829,0.92,2.05415986066829,0.935,0.023,"OO","APBA2"
"PLXNC1",0.96,2.03691057273818,0.92,2.03691057273818,0.978,0.204,"OO","PLXNC1"
"POLR3G",0.96,1.87308440229993,0.92,1.87308440229993,0.974,0.123,"OO","POLR3G"
"KIF13B",0.96,1.8605311847683,0.92,1.8605311847683,0.983,0.146,"OO","KIF13B"
"FAM171B",0.96,1.57819609600158,0.92,1.57819609600158,0.976,0.082,"OO","FAM171B"
"RMDN1",0.96,1.35290916404464,0.92,1.35290916404464,0.99,0.22,"OO","RMDN1"
"HSD17B3",0.959,3.47868999310023,0.918,3.47868999310023,0.919,0.002,"OO","HSD17B3"
"CPA6",0.959,3.30558535154098,0.918,3.30558535154098,0.921,0.004,"OO","CPA6"
"ENSMFAG00000028787",0.959,2.91020584802461,0.918,2.91020584802461,0.923,0.008,"OO","ENSMFAG00000028787"
"ANLN",0.959,2.90531045135244,0.918,2.90531045135244,0.933,0.036,"OO","ANLN"
"BMP5",0.959,2.66708503620722,0.918,2.66708503620722,0.933,0.018,"OO","BMP5"
"MTFR1",0.959,2.51228473998645,0.918,2.51228473998645,0.945,0.039,"OO","MTFR1"
"C7orf25",0.959,2.26077618560513,0.918,2.26077618560513,0.945,0.047,"OO","C7orf25"
"RTN4IP1",0.959,2.25188733498337,0.918,2.25188733498337,0.938,0.023,"OO","RTN4IP1"
"ZCCHC2",0.959,2.08951454837377,0.918,2.08951454837377,0.957,0.055,"OO","ZCCHC2"
"UBFD1",0.959,2.0255665820122,0.918,2.0255665820122,0.976,0.116,"OO","UBFD1"
"KRR1",0.959,1.8909136085366,0.918,1.8909136085366,0.995,0.279,"OO","KRR1"
"USP3",0.959,1.80201438075098,0.918,1.80201438075098,0.983,0.178,"OO","USP3"
"DCP2",0.959,1.75150277551065,0.918,1.75150277551065,0.95,0.06,"OO","DCP2"
"GLIPR1",0.959,1.74159799634797,0.918,1.74159799634797,0.978,0.169,"OO","GLIPR1"
"JAZF1",0.959,1.71711646428545,0.918,1.71711646428545,0.969,0.097,"OO","JAZF1"
"TAMM41",0.959,1.67003940455554,0.918,1.67003940455554,0.945,0.058,"OO","TAMM41"
"RNF219",0.959,1.31577229744723,0.918,1.31577229744723,0.955,0.078,"OO","RNF219"
"GPM6B",0.959,1.27376821185514,0.918,1.27376821185514,0.933,0.022,"OO","GPM6B"
"CLEC10A",0.958,3.7662792294495,0.916,3.7662792294495,0.928,0.023,"OO","CLEC10A"
"ENSMFAG00000032093",0.958,3.71753239388587,0.916,3.71753239388587,0.921,0.011,"OO","ENSMFAG00000032093"
"TDRD5",0.958,3.21621966013014,0.916,3.21621966013014,0.923,0.011,"OO","TDRD5"
"KNL1",0.958,2.50961157997464,0.916,2.50961157997464,0.931,0.023,"OO","KNL1"
"RBPMS2",0.958,2.1781892407585,0.916,2.1781892407585,0.971,0.145,"OO","RBPMS2"
"CSTF1",0.958,1.99966539775051,0.916,1.99966539775051,0.962,0.112,"OO","CSTF1"
"CLIP1",0.958,1.83943353519942,0.916,1.83943353519942,0.993,0.217,"OO","CLIP1"
"ENSMFAG00000030310",0.958,1.83437682739777,0.916,1.83437682739777,0.998,0.226,"OO","ENSMFAG00000030310"
"PIWIL1",0.958,1.81082746085185,0.916,1.81082746085185,0.935,0.04,"OO","PIWIL1"
"ALG13",0.958,1.80526981259712,0.916,1.80526981259712,0.993,0.265,"OO","ALG13"
"DZIP1",0.958,1.77129058304076,0.916,1.77129058304076,0.971,0.092,"OO","DZIP1"
"DAAM1",0.958,1.76926744502592,0.916,1.76926744502592,0.998,0.216,"OO","DAAM1"
"LANCL1",0.958,1.52990182711735,0.916,1.52990182711735,0.964,0.115,"OO","LANCL1"
"MRPL35",0.958,1.42746405706258,0.916,1.42746405706258,0.99,0.21,"OO","MRPL35"
"ENSMFAG00000044047",0.957,4.7296491720065,0.914,4.7296491720065,0.916,0.004,"OO","ENSMFAG00000044047"
"GP9",0.957,4.44839447700786,0.914,4.44839447700786,0.916,0.009,"OO","GP9"
"DBH",0.957,4.12696364702932,0.914,4.12696364702932,0.916,0.006,"OO","DBH"
"DPP6",0.957,3.13565999821848,0.914,3.13565999821848,0.916,0.01,"OO","DPP6"
"SLC27A2",0.957,3.06289846544878,0.914,3.06289846544878,0.921,0.008,"OO","SLC27A2"
"IL1RAPL2",0.957,2.99838927391305,0.914,2.99838927391305,0.916,0.005,"OO","IL1RAPL2"
"ENSMFAG00000039745",0.957,2.56484320171734,0.914,2.56484320171734,0.926,0.031,"OO","ENSMFAG00000039745"
"C18orf8",0.957,2.44506066792373,0.914,2.44506066792373,0.952,0.063,"OO","C18orf8"
"VAV3",0.957,2.42607199148147,0.914,2.42607199148147,0.935,0.032,"OO","VAV3"
"RBM44",0.957,2.30973573610561,0.914,2.30973573610561,0.926,0.02,"OO","RBM44"
"ENSMFAG00000035592",0.957,1.94303926985906,0.914,1.94303926985906,0.955,0.064,"OO","ENSMFAG00000035592"
"UBE2L3",0.957,1.80935583576904,0.914,1.80935583576904,0.995,0.435,"OO","UBE2L3"
"RAD1",0.957,1.80325072672388,0.914,1.80325072672388,0.955,0.118,"OO","RAD1"
"NCBP1",0.957,1.73433027877749,0.914,1.73433027877749,0.978,0.162,"OO","NCBP1"
"SMYD2",0.957,1.71962658870431,0.914,1.71962658870431,0.947,0.048,"OO","SMYD2"
"RMDN2",0.957,1.65153854395161,0.914,1.65153854395161,0.957,0.124,"OO","RMDN2"
"HSPA4",0.957,1.30922215423105,0.914,1.30922215423105,1,0.348,"OO","HSPA4"
"MRPS31",0.957,1.26938365834227,0.914,1.26938365834227,0.993,0.278,"OO","MRPS31"
"MED7",0.957,1.20522643832854,0.914,1.20522643832854,0.957,0.067,"OO","MED7"
"RPF1",0.957,1.13099723578419,0.914,1.13099723578419,0.988,0.215,"OO","RPF1"
"RNF114",0.957,0.879813168358154,0.914,0.879813168358154,0.964,0.137,"OO","RNF114"
"SLC35F4",0.956,3.03207539229227,0.912,3.03207539229227,0.914,0.003,"OO","SLC35F4"
"PGPEP1",0.956,2.88603897164467,0.912,2.88603897164467,0.931,0.03,"OO","PGPEP1"
"SUV39H2",0.956,2.51166100577246,0.912,2.51166100577246,0.931,0.057,"OO","SUV39H2"
"CERKL",0.956,2.44760640605948,0.912,2.44760640605948,0.928,0.018,"OO","CERKL"
"FANK1",0.956,2.42990505307992,0.912,2.42990505307992,0.938,0.039,"OO","FANK1"
"NCOA3",0.956,2.20963782166486,0.912,2.20963782166486,0.995,0.235,"OO","NCOA3"
"COPS3",0.956,2.13059131425305,0.912,2.13059131425305,0.986,0.257,"OO","COPS3"
"CCDC150",0.956,2.0562120104977,0.912,2.0562120104977,0.931,0.025,"OO","CCDC150"
"PAIP1",0.956,1.97111129700773,0.912,1.97111129700773,1,0.447,"OO","PAIP1"
"ARHGEF7",0.956,1.95649998984731,0.912,1.95649998984731,0.998,0.263,"OO","ARHGEF7"
"DMXL2",0.956,1.9380742858078,0.912,1.9380742858078,0.955,0.117,"OO","DMXL2"
"TDRKH",0.956,1.86718640407266,0.912,1.86718640407266,0.926,0.036,"OO","TDRKH"
"SNAP29",0.956,1.85657987475053,0.912,1.85657987475053,0.967,0.171,"OO","SNAP29"
"ENSMFAG00000031629",0.956,1.45122302354277,0.912,1.45122302354277,0.945,0.053,"OO","ENSMFAG00000031629"
"LCMT1",0.956,1.05682965872355,0.912,1.05682965872355,0.983,0.185,"OO","LCMT1"
"GABPA",0.956,0.982225757757957,0.912,0.982225757757957,0.981,0.169,"OO","GABPA"
"ENSMFAG00000034144",0.956,0.883872507645349,0.912,0.883872507645349,0.981,0.175,"OO","ENSMFAG00000034144"
"RFC3",0.956,0.77044560184102,0.912,0.77044560184102,0.967,0.122,"OO","RFC3"
"DNAH7",0.955,3.20654314454243,0.91,3.20654314454243,0.919,0.01,"OO","DNAH7"
"MVP",0.955,2.50983160668612,0.91,2.50983160668612,0.993,0.3,"OO","MVP"
"HRASLS",0.955,2.10854323059319,0.91,2.10854323059319,0.919,0.013,"OO","HRASLS"
"FDFT1",0.955,2.02495522697839,0.91,2.02495522697839,0.986,0.185,"OO","FDFT1"
"RNF111",0.955,2.00464315967621,0.91,2.00464315967621,0.957,0.083,"OO","RNF111"
"CCDC18",0.955,1.97467691010651,0.91,1.97467691010651,0.935,0.032,"OO","CCDC18"
"C17orf80",0.955,1.72460659148844,0.91,1.72460659148844,0.947,0.07,"OO","C17orf80"
"ARL14EP",0.955,1.68907544431418,0.91,1.68907544431418,0.99,0.261,"OO","ARL14EP"
"GRTP1",0.955,1.66680132804511,0.91,1.66680132804511,0.945,0.083,"OO","GRTP1"
"MTSS1",0.955,1.66428605321464,0.91,1.66428605321464,0.964,0.102,"OO","MTSS1"
"IMMT",0.955,1.62025174629586,0.91,1.62025174629586,0.988,0.235,"OO","IMMT"
"GRPEL1",0.955,1.61998941130639,0.91,1.61998941130639,0.988,0.251,"OO","GRPEL1"
"CRYM",0.955,1.53804311537813,0.91,1.53804311537813,0.935,0.047,"OO","CRYM"
"BRIX1",0.955,1.50270938221961,0.91,1.50270938221961,0.998,0.457,"OO","BRIX1"
"LIMA1",0.955,1.22081530116536,0.91,1.22081530116536,1,0.307,"OO","LIMA1"
"NOBOX",0.954,3.14160804971354,0.908,3.14160804971354,0.909,0.002,"OO","NOBOX"
"PRR5",0.954,3.04067133194517,0.908,3.04067133194517,0.928,0.048,"OO","PRR5"
"DCT",0.954,2.75951702903838,0.908,2.75951702903838,0.911,0.005,"OO","DCT"
"ZNF77",0.954,2.61733748532558,0.908,2.61733748532558,0.923,0.028,"OO","ZNF77"
"THAP4",0.954,2.38034332106946,0.908,2.38034332106946,0.945,0.065,"OO","THAP4"
"CAMSAP1",0.954,2.21352530839487,0.908,2.21352530839487,0.955,0.108,"OO","CAMSAP1"
"SLC8A1",0.954,2.19365656135438,0.908,2.19365656135438,0.94,0.042,"OO","SLC8A1"
"CENPK",0.954,2.18705230441992,0.908,2.18705230441992,0.938,0.061,"OO","CENPK"
"PWP1",0.954,2.10765059581764,0.908,2.10765059581764,0.995,0.277,"OO","PWP1"
"GOLM1",0.954,2.09010277520218,0.908,2.09010277520218,0.955,0.088,"OO","GOLM1"
"ARMC1",0.954,2.01282556249188,0.908,2.01282556249188,0.981,0.127,"OO","ARMC1"
"PDE9A",0.954,1.96984647890184,0.908,1.96984647890184,0.945,0.092,"OO","PDE9A"
"HMCN1",0.954,1.90402393984183,0.908,1.90402393984183,0.945,0.06,"OO","HMCN1"
"DDX59",0.954,1.65196929384443,0.908,1.65196929384443,0.947,0.062,"OO","DDX59"
"EPB41L3",0.954,1.62577009173757,0.908,1.62577009173757,0.935,0.053,"OO","EPB41L3"
"PTPN3",0.954,1.60064219220116,0.908,1.60064219220116,0.923,0.032,"OO","PTPN3"
"COPS8",0.954,1.52017911862163,0.908,1.52017911862163,0.995,0.572,"OO","COPS8"
"TMEM70",0.954,1.39996250533744,0.908,1.39996250533744,0.99,0.257,"OO","TMEM70"
"DDX58",0.954,1.36971007536309,0.908,1.36971007536309,0.986,0.147,"OO","DDX58"
"ANKRD49",0.954,1.16730505042941,0.908,1.16730505042941,0.95,0.05,"OO","ANKRD49"
"COX20",0.954,0.96713422338089,0.908,0.96713422338089,0.995,0.467,"OO","COX20"
"SYCP2L",0.953,3.01162783264289,0.906,3.01162783264289,0.907,0.002,"OO","SYCP2L"
"EYA2",0.953,2.97627910452029,0.906,2.97627910452029,0.909,0.005,"OO","EYA2"
"MYH3",0.953,2.81412403363509,0.906,2.81412403363509,0.907,0.002,"OO","MYH3"
"ZWILCH",0.953,2.49280733954634,0.906,2.49280733954634,0.935,0.045,"OO","ZWILCH"
"DAAM2",0.953,2.20002326314893,0.906,2.20002326314893,0.945,0.077,"OO","DAAM2"
"DNAJC13",0.953,2.00939333275781,0.906,2.00939333275781,0.964,0.12,"OO","DNAJC13"
"MYOF",0.953,1.90444713556188,0.906,1.90444713556188,0.981,0.204,"OO","MYOF"
"DRG1",0.953,1.81171058089824,0.906,1.81171058089824,0.986,0.249,"OO","DRG1"
"SNW1",0.953,1.71418213227579,0.906,1.71418213227579,1,0.389,"OO","SNW1"
"ITGA6",0.953,1.70213509099254,0.906,1.70213509099254,0.99,0.17,"OO","ITGA6"
"KIF11",0.953,1.45482572629857,0.906,1.45482572629857,0.931,0.049,"OO","KIF11"
"GTF3C3",0.953,1.35504186223296,0.906,1.35504186223296,0.945,0.054,"OO","GTF3C3"
"TDRP",0.953,0.510773965551283,0.906,0.510773965551283,0.938,0.07,"OO","TDRP"
"PLK1",0.952,3.15168565023119,0.904,3.15168565023119,0.914,0.012,"OO","PLK1"
"KIF14",0.952,2.8328804829619,0.904,2.8328804829619,0.909,0.006,"OO","KIF14"
"MEST",0.952,2.46858982443999,0.904,2.46858982443999,0.935,0.056,"OO","MEST"
"SGO2",0.952,2.38482544699787,0.904,2.38482544699787,0.914,0.012,"OO","SGO2"
"CCNA2",0.952,2.36407811151729,0.904,2.36407811151729,0.926,0.04,"OO","CCNA2"
"CEP85",0.952,2.24096567996236,0.904,2.24096567996236,0.933,0.05,"OO","CEP85"
"FANCI",0.952,2.13969061357343,0.904,2.13969061357343,0.928,0.03,"OO","FANCI"
"NEFL",0.952,2.03755972152358,0.904,2.03755972152358,0.911,0.012,"OO","NEFL"
"UNG",0.952,1.99093583917209,0.904,1.99093583917209,0.969,0.095,"OO","UNG"
"STAB2",0.952,1.98084907122143,0.904,1.98084907122143,0.926,0.055,"OO","STAB2"
"NTPCR",0.952,1.74034008632821,0.904,1.74034008632821,0.986,0.264,"OO","NTPCR"
"ICA1",0.952,1.68918320628352,0.904,1.68918320628352,0.955,0.087,"OO","ICA1"
"PREPL",0.952,1.62310781605725,0.904,1.62310781605725,0.986,0.251,"OO","PREPL"
"PCSK5",0.952,1.47990432561352,0.904,1.47990432561352,0.967,0.124,"OO","PCSK5"
"ISCA2",0.952,1.23081736945854,0.904,1.23081736945854,0.988,0.3,"OO","ISCA2"
"KATNAL1",0.952,1.19519722998536,0.904,1.19519722998536,0.943,0.084,"OO","KATNAL1"
"ENSMFAG00000026367",0.952,1.18659804981368,0.904,1.18659804981368,0.978,0.192,"OO","ENSMFAG00000026367"
"CLUAP1",0.952,0.96755488161452,0.904,0.96755488161452,0.964,0.104,"OO","CLUAP1"
"LEO1",0.952,0.793054192374596,0.904,0.793054192374596,0.99,0.182,"OO","LEO1"
"RASL10A",0.951,3.27332022223223,0.902,3.27332022223223,0.909,0.012,"OO","RASL10A"
